document_id,title,author,published_date,document_type,source_id,source_url,final_url,fulltext_status,rights_status,license,evidence_level,local_original_path,local_text_path,file_size,page_count,word_count,sha256,ocr_status,quality_status,retrieved_at,content_type,error_message,version,created_at,updated_at,relevance_status,relevance_score,relevance_reason,eligible_for_retrieval,canonical_document_id,is_retrieval_representative
DOC-000282,Public Domain,,1996,other,SRC-000002,https://doi.org/10.5040/9781350909090,https://doi.org/10.5040/9781350909090,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000282,1
DOC-000283,"Online Read Ebook JFK: Public, Private, Secret by J. Randy Taraborrelli",Michael Rodriguez,2026-4-28,report,SRC-000002,https://doi.org/10.55277/researchhub.01m6bfmd.1,https://doi.org/10.55277/researchhub.01m6bfmd.1,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000283,1
DOC-000284,eBook Readers,Linda Frederiksen,2012-7-1,journal-article,SRC-000002,https://www.tandfonline.com/doi/pdf/10.1080/15228959.2012.700247,https://www.tandfonline.com/doi/pdf/10.1080/15228959.2012.700247,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000284,1
DOC-000285,TEA Domain Family Member 2,,2018,book-chapter,SRC-000002,http://link.springer.com/content/pdf/10.1007/978-3-319-67199-4_103774,http://link.springer.com/content/pdf/10.1007/978-3-319-67199-4_103774,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000285,1
DOC-000286,TEA Domain Family Member 4,,2012,book-chapter,SRC-000002,https://link.springer.com/content/pdf/10.1007/978-1-4419-0461-4_101326,https://link.springer.com/content/pdf/10.1007/978-1-4419-0461-4_101326,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000286,1
DOC-000287,TEA Domain Family Member 1,,2018,book-chapter,SRC-000002,http://link.springer.com/content/pdf/10.1007/978-3-319-67199-4_103773,http://link.springer.com/content/pdf/10.1007/978-3-319-67199-4_103773,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000287,1
DOC-000288,TEA Domain Family Member 1,,2012,book-chapter,SRC-000002,https://link.springer.com/content/pdf/10.1007/978-1-4419-0461-4_101323,https://link.springer.com/content/pdf/10.1007/978-1-4419-0461-4_101323,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000287,0
DOC-000289,TEA Domain Family Member 2,,2012,book-chapter,SRC-000002,https://link.springer.com/content/pdf/10.1007/978-1-4419-0461-4_101324,https://link.springer.com/content/pdf/10.1007/978-1-4419-0461-4_101324,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000285,0
DOC-000290,TEA Domain Family Member 3,,2012,book-chapter,SRC-000002,https://link.springer.com/content/pdf/10.1007/978-1-4419-0461-4_101325,https://link.springer.com/content/pdf/10.1007/978-1-4419-0461-4_101325,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000290,1
DOC-000291,TEA Domain Family Member 4,,2018,book-chapter,SRC-000002,http://link.springer.com/content/pdf/10.1007/978-3-319-67199-4_103776,http://link.springer.com/content/pdf/10.1007/978-3-319-67199-4_103776,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000286,0
DOC-000292,TEA Domain Family Member 3,,2018,book-chapter,SRC-000002,http://link.springer.com/content/pdf/10.1007/978-3-319-67199-4_103775,http://link.springer.com/content/pdf/10.1007/978-3-319-67199-4_103775,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000290,0
DOC-000293,"A Description of a Public Tea-Drinking', The Register of Folly",Markman Ellis,2024-7-17,book-chapter,SRC-000002,https://doi.org/10.4324/9781003553595-15,https://doi.org/10.4324/9781003553595-15,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000293,1
DOC-000294,The Public Domain and Public Sector Information,Richard Susskind,2007-4-25,book-chapter,SRC-000002,https://china.elgaronline.com/view/9781845428747.00016.xml,https://china.elgaronline.com/view/9781845428747.00016.xml,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000294,1
DOC-000295,The Public Interest in the Public Domain,Gillian Davies,2007-4-25,book-chapter,SRC-000002,https://china.elgaronline.com/view/9781845428747.00010.xml,https://china.elgaronline.com/view/9781845428747.00010.xml,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000295,1
DOC-000296,Policy domain or public domain at a time of globalization,,2005-7-8,book-chapter,SRC-000002,https://doi.org/10.4324/9780203996706-11,https://doi.org/10.4324/9780203996706-11,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000296,1
DOC-000297,"Effects of green tea, black tea and Rooibos tea on angiotensin-converting enzyme and nitric oxide in healthy volunteers",Ingrid A-L Persson; Karin Persson; Staffan Hägg; Rolf GG Andersson,2010-2-10,journal-article,SRC-000002,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S1368980010000170,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S1368980010000170,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000297,1
DOC-000298,Copyright’s Public Domain,Ronan Deazley,2007-4-25,book-chapter,SRC-000002,https://china.elgaronline.com/view/9781845428747.00007.xml,https://china.elgaronline.com/view/9781845428747.00007.xml,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000298,1
DOC-000299,Spilling the Tea on Librarians Spill the Tea: How to start a podcast,Mary Elizabeth Schiavone; Tristan MK Draper,2026-6-10,journal-article,SRC-000002,https://www.tandfonline.com/doi/pdf/10.1080/15228959.2026.2683343,https://www.tandfonline.com/doi/pdf/10.1080/15228959.2026.2683343,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000299,1
DOC-000300,"Public domain, public interest, public funding",Peter Suber,2005-7-5,posted-content,SRC-000002,https://legacy.earlham.edu/~peters/fos/2005/07/public-domain-public-interest-public.html,https://legacy.earlham.edu/~peters/fos/2005/07/public-domain-public-interest-public.html,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000300,1
DOC-000327,Testing Google&amp;#39;s restrictions on Google-scanned public-domain books,Peter Suber,2007-1-11,posted-content,SRC-000002,https://legacy.earlham.edu/~peters/fos/2007/01/testing-googles-restrictions-on-google.html,https://legacy.earlham.edu/~peters/fos/2007/01/testing-googles-restrictions-on-google.html,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000327,1
DOC-000328,Google creates and searches OCR&amp;#39;d editions of scanned texts,Peter Suber,2008-11-3,posted-content,SRC-000002,https://legacy.earlham.edu/~peters/fos/2008/11/google-creates-and-searches-ocr.html,https://legacy.earlham.edu/~peters/fos/2008/11/google-creates-and-searches-ocr.html,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000328,1
DOC-000329,IMPROVED OCR QUALITY FOR SMART SCANNED DOCUMENT MANAGEMENT SYSTEM,Viet Anh Pham,2022-5-14,journal-article,SRC-000002,https://doi.org/10.56651/lqdtu.jst.v9.n01.60.ict,https://doi.org/10.56651/lqdtu.jst.v9.n01.60.ict,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000329,1
DOC-000330,Turkish OCR on mobile and scanned document images,Kurtulus Karasu; Muhammet Bastan,2015-5,proceedings-article,SRC-000002,http://xplorestaging.ieee.org/ielx7/7116933/7129794/07130278.pdf?arnumber=7130278,http://xplorestaging.ieee.org/ielx7/7116933/7129794/07130278.pdf?arnumber=7130278,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000330,1
DOC-000331,Conversion of Scanned Documents to Text Documents Using OCR Techniques,,2023-6-30,journal-article,SRC-000002,https://doi.org/10.56726/irjmets42700,https://doi.org/10.56726/irjmets42700,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000331,1
DOC-000332,Diacritic-Aware Post-OCR Correction for Vietnamese Scanned Documents: A Lightweight Baseline for Low-Quality Document Digitization,Nguyễn Tuệ An; Trần Thị Lan,2026,posted-content,SRC-000002,https://doi.org/10.2139/ssrn.6919778,https://doi.org/10.2139/ssrn.6919778,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000332,1
DOC-000333,Diacritic-Aware Post-OCR Correction for Vietnamese Scanned Documents: A Lightweight Baseline for Low-Quality Document Digitization,Nguyễn Tuệ An; Trần Thị Lan,2026-7-7,posted-content,SRC-000002,https://www.researchsquare.com/article/rs-10241038/v1,https://www.researchsquare.com/article/rs-10241038/v1,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000332,0
DOC-000334,Preparing Persian/Arabic Scanned Images for OCR,S. Shirali-Shahreza; M.T. Manzuri-Shalmani; M.H. Shirali-Shahreza,,proceedings-article,SRC-000002,http://xplorestaging.ieee.org/ielx5/11100/35470/01684574.pdf?arnumber=1684574,http://xplorestaging.ieee.org/ielx5/11100/35470/01684574.pdf?arnumber=1684574,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000334,1
DOC-000335,H-OCR: A Hybrid OCR Approach to Vietnamese Scanned Administrative Text Recognition,Bui Cong Thanh; Nguyen The Hung; Nguyen Trung Dung; Nguyen Anh Tu; Nguyen Van Anh; Le Thi Quynh; Le Xuan Duc,2025-11-6,proceedings-article,SRC-000002,http://xplorestaging.ieee.org/ielx8/11308152/11308157/11309655.pdf?arnumber=11309655,http://xplorestaging.ieee.org/ielx8/11308152/11308157/11309655.pdf?arnumber=11309655,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000335,1
DOC-000336,Sixteenth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.6682x746f,https://doi.org/10.3998/mpub.13245026.cmp.6682x746f,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000336,1
DOC-000337,Fifth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.rj430824x,https://doi.org/10.3998/mpub.13245026.cmp.rj430824x,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000337,1
DOC-000338,Sixtieth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.4q77fw15h,https://doi.org/10.3998/mpub.13245026.cmp.4q77fw15h,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000338,1
DOC-000339,Fourteenth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.2b88qh01p,https://doi.org/10.3998/mpub.13245026.cmp.2b88qh01p,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000339,1
DOC-000340,Seventeenth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.1z40kx15h,https://doi.org/10.3998/mpub.13245026.cmp.1z40kx15h,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000340,1
DOC-000341,Eleventh scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.jm214s31k,https://doi.org/10.3998/mpub.13245026.cmp.jm214s31k,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000341,1
DOC-000342,Eighteenth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.x346d768j,https://doi.org/10.3998/mpub.13245026.cmp.x346d768j,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000342,1
DOC-000343,Fortieth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.3197xq665,https://doi.org/10.3998/mpub.13245026.cmp.3197xq665,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000343,1
DOC-000344,Sixth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.mp48sh466,https://doi.org/10.3998/mpub.13245026.cmp.mp48sh466,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000344,1
DOC-000345,Tenth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.g158bm602,https://doi.org/10.3998/mpub.13245026.cmp.g158bm602,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000345,1
DOC-000346,Fifteenth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.cz30px12f,https://doi.org/10.3998/mpub.13245026.cmp.cz30px12f,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000346,1
DOC-000347,Eighth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.bc386p00p,https://doi.org/10.3998/mpub.13245026.cmp.bc386p00p,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000347,1
DOC-000348,Twentieth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.dz010t79m,https://doi.org/10.3998/mpub.13245026.cmp.dz010t79m,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000348,1
DOC-000349,Cleaning Dirty Books: Post-OCR Processing for Previously Scanned Texts,Allen Kim; Charuta Pethe; Naoya Inoue; Steve Skiena,2021,proceedings-article,SRC-000002,https://doi.org/10.18653/v1/2021.findings-emnlp.356,https://doi.org/10.18653/v1/2021.findings-emnlp.356,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000349,1
DOC-000350,Nineteenth scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.rv042x78v,https://doi.org/10.3998/mpub.13245026.cmp.rv042x78v,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000350,1
DOC-000351,Seventh scanned page of recipe book,,,component,SRC-000002,https://doi.org/10.3998/mpub.13245026.cmp.fq977z411,https://doi.org/10.3998/mpub.13245026.cmp.fq977z411,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:08:12+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000351,1
DOC-000378,Skeletonization of Laser-Scanned Trees in the 3D Raster Domain,Ben Gorte,,book-chapter,SRC-000002,http://link.springer.com/content/pdf/10.1007/978-3-540-36998-1_29.pdf,http://link.springer.com/content/pdf/10.1007/978-3-540-36998-1_29.pdf,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000378,1
DOC-000379,Blog notes from public domain conference,Gavin Baker,2008-11-26,posted-content,SRC-000002,https://legacy.earlham.edu/~peters/fos/2008/11/blog-notes-from-public-domain.html,https://legacy.earlham.edu/~peters/fos/2008/11/blog-notes-from-public-domain.html,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000379,1
DOC-000380,The Public Domain Song Anthology,Mikkel Vad,2021,journal-article,SRC-000002,https://doi.org/10.1353/not.2021.0045,https://doi.org/10.1353/not.2021.0045,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000380,1
DOC-000381,Notes,,2022-7-12,book-chapter,SRC-000002,https://doi.org/10.2307/j.ctv2rb759m.17,https://doi.org/10.2307/j.ctv2rb759m.17,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000381,1
DOC-000382,Notes,,2022-12-31,book-chapter,SRC-000002,https://www.degruyter.com/document/doi/10.56687/9781529220636-015/xml,https://www.degruyter.com/document/doi/10.56687/9781529220636-015/xml,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000382,1
DOC-000383,Notes from the COMMUNIA workshop on the public domain,Peter Suber,2008-1-26,posted-content,SRC-000002,https://legacy.earlham.edu/~peters/fos/2008/01/notes-from-communia-workshop-on-public.html,https://legacy.earlham.edu/~peters/fos/2008/01/notes-from-communia-workshop-on-public.html,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000383,1
DOC-000384,Choral Public Domain Library (review),,2008-6,journal-article,SRC-000002,https://doi.org/10.1353/not.0.0017,https://doi.org/10.1353/not.0.0017,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000384,1
DOC-000385,Development of Spatial Domain Algorithms for Feature Detection in MRI Scanned Images,Rashmi Shivanadhuni; Martha Sheshikala,2026,book-chapter,SRC-000002,https://link.springer.com/content/pdf/10.1007/978-3-032-19684-2_2,https://link.springer.com/content/pdf/10.1007/978-3-032-19684-2_2,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000385,1
DOC-000386,Notes,,2010-6-1,book-chapter,SRC-000002,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/2F0F91BAD362EF3891A0E8F64B805B1B,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/2F0F91BAD362EF3891A0E8F64B805B1B,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000386,1
DOC-000387,Notes and Further Readings,,2017-12-31,book-chapter,SRC-000002,https://www.degruyterbrill.com/document/doi/10.12987/9780300142754-013/xml,https://www.degruyterbrill.com/document/doi/10.12987/9780300142754-013/xml,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000387,1
DOC-000388,Text and image sharpening of scanned images in the JPEG domain,V. Bhasharan; K. Konstantinides; G. Beretta,,proceedings-article,SRC-000002,http://xplorestaging.ieee.org/ielx5/4998/13789/00638759.pdf?arnumber=638759,http://xplorestaging.ieee.org/ielx5/4998/13789/00638759.pdf?arnumber=638759,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000388,1
DOC-000389,"FORMULATION, ASSESSMENT, AND MONITORING – THE MECHANISMS OF THE PROJECT CYCLE MANAGEMENT IN THE PUBLIC DOMAIN",O.B. Tsisinska,2022,journal-article,SRC-000002,https://doi.org/10.32782/tnu-2663-6468/2022.5/17,https://doi.org/10.32782/tnu-2663-6468/2022.5/17,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000389,1
DOC-000390,Notes,James R. Fichter,2023-12-15,book-chapter,SRC-000002,https://doi.org/10.7591/cornell/9781501773211.002.0011,https://doi.org/10.7591/cornell/9781501773211.002.0011,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:09:01+00:00,2026-08-12T21:40:02+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000390,1
