claim_id,document_id,document_title,risk_class,assessment_status,disposition,source_match_status,context_type,study_design,scope_summary,limitation_note,paragraph_id,page_start,human_signoff_status,publication_status,reviewer_kind,reviewed_at
CLM-0C9E95787D0E62873417,DOC-000412,Enhanced Fermentation of Pu-Erh Tea with Aspergillus niger : Quality and Microbial Community Analysis.,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,COMPOSITION_ANALYSIS,只可表述為《Enhanced Fermentation of Pu-Erh Tea with Aspergillus niger : Quality and Microbial Community Analysis.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 COMPOSITION_ANALYSIS。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000412-P0001-P0001-CHK-008668,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-11E6AA312AB8F88D17D7,DOC-000016,Fungal community succession and major components change during manufacturing process of Fu brick tea,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,PUNCTUATION_INSENSITIVE_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,只可表述為《Fungal community succession and major components change during manufacturing process of Fu brick tea》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。本候選不適合轉化為公開知識主張。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000016-P0001-P0001-CHK-006646,6,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-11E8BCDD3FF96DF54A8E,DOC-000016,Fungal community succession and major components change during manufacturing process of Fu brick tea,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,PUNCTUATION_INSENSITIVE_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,只可表述為《Fungal community succession and major components change during manufacturing process of Fu brick tea》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。本候選不適合轉化為公開知識主張。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000016-P0001-P0001-CHK-006644,4,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-15F14DFCBF3747B662A5,DOC-000016,Fungal community succession and major components change during manufacturing process of Fu brick tea,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,只可表述為《Fungal community succession and major components change during manufacturing process of Fu brick tea》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。本候選不適合轉化為公開知識主張。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000016-P0001-P0001-CHK-006641,1,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-1CCFF49431EAADC9BA39,DOC-000412,Enhanced Fermentation of Pu-Erh Tea with Aspergillus niger : Quality and Microbial Community Analysis.,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,COMPOSITION_ANALYSIS,只可表述為《Enhanced Fermentation of Pu-Erh Tea with Aspergillus niger : Quality and Microbial Community Analysis.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 COMPOSITION_ANALYSIS。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000412-P0001-P0001-CHK-008672,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-20518364DA0D5AB12A61,DOC-000016,Fungal community succession and major components change during manufacturing process of Fu brick tea,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,只可表述為《Fungal community succession and major components change during manufacturing process of Fu brick tea》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。本候選不適合轉化為公開知識主張。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000016-P0001-P0001-CHK-006646,6,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-41CB28902CA41AFFD819,DOC-000412,Enhanced Fermentation of Pu-Erh Tea with Aspergillus niger : Quality and Microbial Community Analysis.,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,COMPOSITION_ANALYSIS,只可表述為《Enhanced Fermentation of Pu-Erh Tea with Aspergillus niger : Quality and Microbial Community Analysis.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 COMPOSITION_ANALYSIS。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000412-P0001-P0001-CHK-008668,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-43D1FF1F6DF26CB51835,DOC-000025,"Microbial Community Dynamics During the Non-filamentous Fungi Growth-Based Fermentation Process of Miang, a Traditional Fermented Tea of North Thailand and Their Product Characterizations",HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,"只可表述為《Microbial Community Dynamics During the Non-filamentous Fungi Growth-Based Fermentation Process of Miang, a Traditional Fermented Tea of North Thailand and Their Product Characterizations》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。本候選不適合轉化為公開知識主張。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000025-P0001-P0001-CHK-006699,1,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-4D594DC86A450C502CDE,DOC-000408,Dynamic Evolution of Aroma Characteristics in Ripened Pu-Erh Tea During Industrial Fermentation: Insights from GC-MS and Flavor Wheel Analysis.,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Dynamic Evolution of Aroma Characteristics in Ripened Pu-Erh Tea During Industrial Fermentation: Insights from GC-MS and Flavor Wheel Analysis.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000408-P0003-P0004-CHK-008544,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-5885792B8EA524FBE800,DOC-000392,Notes on tea in Darjeeling /by a planter.,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,REJECT_FRAGMENT_OR_NOISE,EXACT_NORMALISED_MATCH,FRAGMENT_OR_CAPTION,NOT_APPLICABLE_OR_NOT_STATED,只可表述為《Notes on tea in Darjeeling /by a planter.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 NOT_APPLICABLE_OR_NOT_STATED。本候選不適合轉化為公開知識主張。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000392-P0001-P0001-CHK-007744,72,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-6324ACDAC2BE086F7482,DOC-000393,普洱茶加工技术规程,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,NOT_APPLICABLE_OR_NOT_STATED,只可表述為《普洱茶加工技术规程》在其自身樣本、方法及條件下的來源記載；研究設計標記為 NOT_APPLICABLE_OR_NOT_STATED。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000393-P0001-P0014-CHK-007902,7,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-699CBA054B7EB6AF4C9E,DOC-000408,Dynamic Evolution of Aroma Characteristics in Ripened Pu-Erh Tea During Industrial Fermentation: Insights from GC-MS and Flavor Wheel Analysis.,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,MICROBIOLOGY_STUDY,只可表述為《Dynamic Evolution of Aroma Characteristics in Ripened Pu-Erh Tea During Industrial Fermentation: Insights from GC-MS and Flavor Wheel Analysis.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000408-P0001-P0001-CHK-008532,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-9A6BE0F7C7190EB10441,DOC-000408,Dynamic Evolution of Aroma Characteristics in Ripened Pu-Erh Tea During Industrial Fermentation: Insights from GC-MS and Flavor Wheel Analysis.,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,MICROBIOLOGY_STUDY,只可表述為《Dynamic Evolution of Aroma Characteristics in Ripened Pu-Erh Tea During Industrial Fermentation: Insights from GC-MS and Flavor Wheel Analysis.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000408-P0001-P0001-CHK-008532,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-D3266C40EF08A0610ED4,DOC-000408,Dynamic Evolution of Aroma Characteristics in Ripened Pu-Erh Tea During Industrial Fermentation: Insights from GC-MS and Flavor Wheel Analysis.,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,MICROBIOLOGY_STUDY,只可表述為《Dynamic Evolution of Aroma Characteristics in Ripened Pu-Erh Tea During Industrial Fermentation: Insights from GC-MS and Flavor Wheel Analysis.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000408-P0001-P0001-CHK-008532,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-01136855760112EA8465,DOC-000402,"Quantitative descriptive analysis, non-targeted metabolomics and molecular docking reveal the dynamic aging and taste formation mechanism in raw Pu-erh tea during the storage.",MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,"只可表述為《Quantitative descriptive analysis, non-targeted metabolomics and molecular docking reveal the dynamic aging and taste formation mechanism in raw Pu-erh tea during the storage.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000402-P0001-P0002-CHK-008230,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-01DA50698FC19F6C5BA5,DOC-000434,Flavor Quality and Lipid-Lowering Function of Mixed Fermented Pu-erh Tea with Various Monascus Species.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Flavor Quality and Lipid-Lowering Function of Mixed Fermented Pu-erh Tea with Various Monascus Species.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000434-P0001-P0002-CHK-009478,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-0217A643161BB4E23A39,DOC-000461,Analysis of Volatile Profile and Aromatic Characteristics of Raw Pu-erh Tea during Storage Based on GC-MS and Odor Activity Value.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,TRADITIONAL_CLAIM,只可表述為《Analysis of Volatile Profile and Aromatic Characteristics of Raw Pu-erh Tea during Storage Based on GC-MS and Odor Activity Value.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 TRADITIONAL_CLAIM。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000461-P0001-P0002-CHK-010441,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-02B05D144B5073DA1C60,DOC-000426,Integrated Microbiome-Metabolome Analysis and Functional Strain Validation Reveal Key Biochemical Transformations During Pu-erh Tea Pile Fermentation.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Integrated Microbiome-Metabolome Analysis and Functional Strain Validation Reveal Key Biochemical Transformations During Pu-erh Tea Pile Fermentation.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000426-P0001-P0001-CHK-009181,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-05508DEB4A23CD13B208,DOC-000143,Pu'er tea - Wikipedia,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,只可表述為《Pu'er tea - Wikipedia》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 來源等級為 D，不可單獨支撐高風險結論。,DOC-000143-P0137-P0140-CHK-006988,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-071D510E4180C385D6D3,DOC-000413,Production of theophylline via aerobic fermentation of pu-erh tea using tea-derived fungi.,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Production of theophylline via aerobic fermentation of pu-erh tea using tea-derived fungi.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000413-P0001-P0001-CHK-008700,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-07CB4CA08E3DA50B79BA,DOC-000421,"Study on the Functional, Physiological, and Sensory Properties of Coffee Leaf Dark Tea Processed Using the Pile Fermentation Method of Pu-Erh Tea.",MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,IN_VITRO_CHEMICAL,"只可表述為《Study on the Functional, Physiological, and Sensory Properties of Coffee Leaf Dark Tea Processed Using the Pile Fermentation Method of Pu-Erh Tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 IN_VITRO_CHEMICAL。本候選不適合轉化為公開知識主張。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000421-P0001-P0002-CHK-009007,,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-0A2C2D32B24D45ED7BE1,DOC-000442,Nonstereoselective dissipation of sulfoxaflor in different Puer tea processing.,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,SAFETY_STUDY,只可表述為《Nonstereoselective dissipation of sulfoxaflor in different Puer tea processing.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 SAFETY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000442-P0001-P0001-CHK-009742,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-0DCFF5201133294EAEE9,DOC-000421,"Study on the Functional, Physiological, and Sensory Properties of Coffee Leaf Dark Tea Processed Using the Pile Fermentation Method of Pu-Erh Tea.",MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,IN_VITRO_CHEMICAL,"只可表述為《Study on the Functional, Physiological, and Sensory Properties of Coffee Leaf Dark Tea Processed Using the Pile Fermentation Method of Pu-Erh Tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 IN_VITRO_CHEMICAL。本候選不適合轉化為公開知識主張。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000421-P0001-P0002-CHK-009016,,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-0E7C034A8504E3309490,DOC-000426,Integrated Microbiome-Metabolome Analysis and Functional Strain Validation Reveal Key Biochemical Transformations During Pu-erh Tea Pile Fermentation.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Integrated Microbiome-Metabolome Analysis and Functional Strain Validation Reveal Key Biochemical Transformations During Pu-erh Tea Pile Fermentation.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000426-P0001-P0001-CHK-009181,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-108A895ADAD5E7330C47,DOC-000405,Characterization of Volatile Substances in Pu-erh Tea (Raw Tea) at Different Storage Times.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,UNKNOWN_RESEARCH_DESIGN,只可表述為《Characterization of Volatile Substances in Pu-erh Tea (Raw Tea) at Different Storage Times.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 UNKNOWN_RESEARCH_DESIGN。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000405-P0001-P0001-CHK-008382,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-109CFDDE6E17296BB2F5,DOC-000404,Metabolomic and Sensory Insights into the Aging Mechanism of Ripened Pu-Erh Tea over Nine Years.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,CORRELATIONAL_ANALYSIS,只可表述為《Metabolomic and Sensory Insights into the Aging Mechanism of Ripened Pu-Erh Tea over Nine Years.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 CORRELATIONAL_ANALYSIS。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000404-P0001-P0001-CHK-008340,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-1135BD0EB6F4EC8F8C37,DOC-000425,"Changes in sensory characteristics, chemical composition and microbial succession during fermentation of ancient plants Pu-erh tea.",MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,COMPOSITION_ANALYSIS,"只可表述為《Changes in sensory characteristics, chemical composition and microbial succession during fermentation of ancient plants Pu-erh tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 COMPOSITION_ANALYSIS。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000425-P0001-P0001-CHK-009135,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-117AFF19538F574B144A,DOC-000008,An Integrated Metagenomics/Metaproteomics Investigation of the Microbial Communities and Enzymes in Solid-state Fermentation of Pu-erh tea,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_AS_INTERPRETATION_ONLY,EXACT_NORMALISED_MATCH,HYPOTHESIS_OR_INFERENCE,MICROBIOLOGY_STUDY,只可表述為《An Integrated Metagenomics/Metaproteomics Investigation of the Microbial Communities and Enzymes in Solid-state Fermentation of Pu-erh tea》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000008-P0001-P0001-CHK-006601,3,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-122F34693E439E8D2683,DOC-000485,Active Double-Layered Films Enriched with AgNPs in Great Water Dock Root and Pu-Erh Extracts.,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,DEFER_TO_PRIMARY_SOURCE,EXACT_NORMALISED_MATCH,INTRODUCTION_BACKGROUND,MICROBIOLOGY_STUDY,只可表述為《Active Double-Layered Films Enriched with AgNPs in Great Water Dock Root and Pu-Erh Extracts.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。本句位於背景或轉述語境，發布前須追查原始被引來源。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 句子可能只是作者概述或引用他人研究，不能把本文當作原始證據。,DOC-000485-P0003-P0004-CHK-011212,,RECOMMENDED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-1815F02CCF6BB1F8EF3F,DOC-000003,Integrated Meta-omics Approaches To Understand the Microbiome of Spontaneous Fermentation of Traditional Chinese Pu-erh Tea - PMC,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,只可表述為《Integrated Meta-omics Approaches To Understand the Microbiome of Spontaneous Fermentation of Traditional Chinese Pu-erh Tea - PMC》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000003-P0109-P0110-CHK-006479,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-1934655A41C0E3F93B0F,DOC-000023,Chemical profile changes during pile fermentation of Qingzhuan tea affect inhibition of α-amylase and lipase,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,PUNCTUATION_INSENSITIVE_MATCH,UNSPECIFIED_CONTEXT,CORRELATIONAL_ANALYSIS,只可表述為《Chemical profile changes during pile fermentation of Qingzhuan tea affect inhibition of α-amylase and lipase》在其自身樣本、方法及條件下的來源記載；研究設計標記為 CORRELATIONAL_ANALYSIS。本候選不適合轉化為公開知識主張。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000023-P0001-P0001-CHK-006692,6,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
