evidence_id,place_id,field_name,value_json,source_id,source_name,source_url,document_id,document_title,locator,evidence_level,retrieved_at,notes
PEV-SITE-B033397753BF7C58,PLC-000030,precision,"""OSM 已命名遺產構成要素 relation 代表點；實際範圍以 UNESCO 提名圖為準""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/16367880,,,OSM relation 16367880；PF-01 景邁—糯崗分隔防護林,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-062819D7B5DB3085,PLC-000030,standard_name,"""景邁—糯崗分隔防護林""",SRC-000014,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/1665/documents/,,,UNESCO 提名文件,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-963CB635D3F709FF,PLC-000031,admin_level,"""分隔防護林""",SRC-000014,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/1665/documents/,,,UNESCO 提名文件,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-6B6C4EDC0D28A1F6,PLC-000031,parent_place_id,"""PLC-000002""",SRC-000014,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/1665/documents/,,,UNESCO 提名文件,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-3D1E83AF92FF92DD,PLC-000031,standard_name,"""糯崗—芒景分隔防護林""",SRC-000014,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/1665/documents/,,,UNESCO 提名文件,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-AF3B6DA853E24C3A,PLC-000032,admin_level,"""分隔防護林""",SRC-000014,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/1665/documents/,,,UNESCO 提名文件,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-7FF4B412E1DB9414,PLC-000032,latitude,22.1849512,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/16367883,,,OSM relation 16367883；PF-03 景邁—芒景分隔防護林,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-03FF3B229964512E,PLC-000032,longitude,100.0157759,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/16367883,,,OSM relation 16367883；PF-03 景邁—芒景分隔防護林,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-914809428FA697E8,PLC-000032,parent_place_id,"""PLC-000002""",SRC-000014,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/1665/documents/,,,UNESCO 提名文件,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-460ADFB353B7DB0B,PLC-000032,precision,"""OSM 已命名遺產構成要素 relation 代表點；實際範圍以 UNESCO 提名圖為準""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/16367883,,,OSM relation 16367883；PF-03 景邁—芒景分隔防護林,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-0809EF920DC11FD8,PLC-000032,standard_name,"""景邁—芒景分隔防護林""",SRC-000014,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/1665/documents/,,,UNESCO 提名文件,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-6A8EA49896841066,PLC-000033,admin_level,"""地級市""",SRC-000008,Chinese government public information,https://lincang.gov.cn/artview/11/228949.html,,,臨滄市茶旅融合布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-29CA190BDD379DFD,PLC-000033,latitude,23.88848,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2725393,,,OSM relation 2725393；臨滄市,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-44A89596055D079E,PLC-000033,longitude,100.0879344,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2725393,,,OSM relation 2725393；臨滄市,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-1A1920D14FB62AF9,PLC-000033,parent_place_id,"""PLC-000003""",SRC-000008,Chinese government public information,https://lincang.gov.cn/artview/11/228949.html,,,臨滄市茶旅融合布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-31E294A7B45AEAC6,PLC-000033,precision,"""OSM 行政區 relation 標籤點；非市域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2725393,,,OSM relation 2725393；臨滄市,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-65DB3C2022EE26B5,PLC-000033,standard_name,"""臨滄市""",SRC-000008,Chinese government public information,https://lincang.gov.cn/artview/11/228949.html,,,臨滄市茶旅融合布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-E66B5A2C63B69D9B,PLC-000034,admin_level,"""自治縣""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2023/jianyitianbanli_0525/68936.html,,,雲南省林草局古茶走廊資料,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-A388735BA24DDDF7,PLC-000034,latitude,23.4785482,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726021,,,OSM relation 2726021；雙江拉祜族佤族布朗族傣族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-BEB5E606507CE9A9,PLC-000034,longitude,99.8973504,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726021,,,OSM relation 2726021；雙江拉祜族佤族布朗族傣族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-E9726FE0262022DC,PLC-000034,parent_place_id,"""PLC-000033""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2023/jianyitianbanli_0525/68936.html,,,雲南省林草局古茶走廊資料,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-C814152F0763DC81,PLC-000034,precision,"""OSM 行政區 relation 標籤點；非縣域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726021,,,OSM relation 2726021；雙江拉祜族佤族布朗族傣族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-1163B6EB6B5A5D8F,PLC-000034,standard_name,"""雙江拉祜族佤族布朗族傣族自治縣""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2023/jianyitianbanli_0525/68936.html,,,雲南省林草局古茶走廊資料,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-732D27394F37412D,PLC-000035,admin_level,"""鎮""",SRC-000008,Chinese government public information,https://lincang.gov.cn/zfxxgk_lcs_gaj/artview/933/280658.html?chapter=null&ml=null&year=null,,,臨滄市政府：勐庫鎮與古茶樹保護,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-71691B8A4EF4FD1E,PLC-000035,latitude,23.6202,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/node/6863998931,,,OSM node 6863998931；勐庫鎮,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-F6F902CE5D9B8AB4,PLC-000035,longitude,99.8815,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/node/6863998931,,,OSM node 6863998931；勐庫鎮,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-209E34C75EE07D70,PLC-000035,parent_place_id,"""PLC-000034""",SRC-000008,Chinese government public information,https://lincang.gov.cn/zfxxgk_lcs_gaj/artview/933/280658.html?chapter=null&ml=null&year=null,,,臨滄市政府：勐庫鎮與古茶樹保護,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-FEF800A2E1DD7A4B,PLC-000035,precision,"""OSM 公開鎮級標籤點；非鎮域邊界或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/node/6863998931,,,OSM node 6863998931；勐庫鎮,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-564B4D0101912D76,PLC-000035,standard_name,"""勐庫鎮""",SRC-000008,Chinese government public information,https://lincang.gov.cn/zfxxgk_lcs_gaj/artview/933/280658.html?chapter=null&ml=null&year=null,,,臨滄市政府：勐庫鎮與古茶樹保護,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-D77EA2543D407491,PLC-000036,admin_level,"""行政村""",SRC-000008,Chinese government public information,https://lincang.gov.cn/artview/14/231054.html,,,臨滄市政府：冰島景區,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-1CF4290BD84F3703,PLC-000036,parent_place_id,"""PLC-000035""",SRC-000008,Chinese government public information,https://lincang.gov.cn/artview/14/231054.html,,,臨滄市政府：冰島景區,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-EF244CDD268903DA,PLC-000036,standard_name,"""冰島村""",SRC-000008,Chinese government public information,https://lincang.gov.cn/artview/14/231054.html,,,臨滄市政府：冰島景區,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-B268ABD277CB159B,PLC-000037,admin_level,"""市轄區""",SRC-000008,Chinese government public information,https://lincang.gov.cn/artview/11/228949.html,,,臨滄市茶旅融合布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-7AEC3257FB38D7E5,PLC-000037,latitude,23.8968236,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726304,,,OSM relation 2726304；臨翔區,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-00053A10E8407242,PLC-000037,longitude,100.0819288,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726304,,,OSM relation 2726304；臨翔區,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-9B1ECB2E7FA400E7,PLC-000037,parent_place_id,"""PLC-000033""",SRC-000008,Chinese government public information,https://lincang.gov.cn/artview/11/228949.html,,,臨滄市茶旅融合布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-C2FF8C34C11170F9,PLC-000037,precision,"""OSM 行政區 relation 標籤點；非區域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726304,,,OSM relation 2726304；臨翔區,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-DFC2ABF3447C36AC,PLC-000037,standard_name,"""臨翔區""",SRC-000008,Chinese government public information,https://lincang.gov.cn/artview/11/228949.html,,,臨滄市茶旅融合布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-3193B7D88BAFACFB,PLC-000038,admin_level,"""鄉""",SRC-000008,Chinese government public information,https://lincang.gov.cn/zfxxgk_lcs_zfcxjsj/artview/933/283393.html,,,臨滄市茶村規劃資料,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-1936F07F29702332,PLC-000038,latitude,23.9230864,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/node/4676804200,,,OSM node 4676804200；邦東鄉,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-C6125C7E71B62A22,PLC-000038,longitude,100.3463938,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/node/4676804200,,,OSM node 4676804200；邦東鄉,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-AA366824DC137E3F,PLC-000038,parent_place_id,"""PLC-000037""",SRC-000008,Chinese government public information,https://lincang.gov.cn/zfxxgk_lcs_zfcxjsj/artview/933/283393.html,,,臨滄市茶村規劃資料,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-3CF844593E7B2F2C,PLC-000038,precision,"""OSM 公開鄉級標籤點；非鄉域邊界或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/node/4676804200,,,OSM node 4676804200；邦東鄉,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-B8D0BD9231A33348,PLC-000038,standard_name,"""邦東鄉""",SRC-000008,Chinese government public information,https://lincang.gov.cn/zfxxgk_lcs_zfcxjsj/artview/933/283393.html,,,臨滄市茶村規劃資料,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-C4C9A1BCB5D9DE5D,PLC-000039,admin_level,"""村寨""",SRC-000008,Chinese government public information,https://lincang.gov.cn/artview/11/228949.html,,,臨滄市茶旅融合布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-F7FD3359958AF02B,PLC-000039,parent_place_id,"""PLC-000038""",SRC-000008,Chinese government public information,https://lincang.gov.cn/artview/11/228949.html,,,臨滄市茶旅融合布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-ED8E2C5C85122CC7,PLC-000039,standard_name,"""昔歸村""",SRC-000008,Chinese government public information,https://lincang.gov.cn/artview/11/228949.html,,,臨滄市茶旅融合布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-3A19B20F5BD688AD,PLC-000040,admin_level,"""縣""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2023/jianyitianbanli_0525/68936.html,,,雲南省林草局答覆,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-F1C893BBA727CA49,PLC-000040,latitude,24.3526033,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726023,,,OSM relation 2726023；雲縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-7A4233EE10242AE6,PLC-000040,longitude,100.2996622,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726023,,,OSM relation 2726023；雲縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-783406433ACB98B2,PLC-000040,parent_place_id,"""PLC-000033""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2023/jianyitianbanli_0525/68936.html,,,雲南省林草局答覆,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-730F6FC812BB5532,PLC-000040,precision,"""OSM 行政區 relation 標籤點；非縣域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726023,,,OSM relation 2726023；雲縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-509FFBADF6A9E1F6,PLC-000040,standard_name,"""雲縣""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2023/jianyitianbanli_0525/68936.html,,,雲南省林草局答覆,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-92102F6210CD2059,PLC-000041,admin_level,"""山地古茶園區""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2023/jianyitianbanli_0525/68936.html,,,雲南省林草局：白鶯山古茶園保護答覆,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-B4ED5C92E32B9DFD,PLC-000041,parent_place_id,"""PLC-000040""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2023/jianyitianbanli_0525/68936.html,,,雲南省林草局：白鶯山古茶園保護答覆,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-6E0522FBDF87F665,PLC-000041,standard_name,"""白鶯山""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2023/jianyitianbanli_0525/68936.html,,,雲南省林草局：白鶯山古茶園保護答覆,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-EB4CF8D579347B51,PLC-000042,admin_level,"""縣""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-8EF98CCF947C067E,PLC-000042,latitude,24.5972728,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726017,,,OSM relation 2726017；鳳慶縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-9E7195579DAB315C,PLC-000042,longitude,99.9085952,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726017,,,OSM relation 2726017；鳳慶縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-F4E71BA8A12DD381,PLC-000042,parent_place_id,"""PLC-000033""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-02E309275EC5125A,PLC-000042,precision,"""OSM 行政區 relation 標籤點；非縣域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726017,,,OSM relation 2726017；鳳慶縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-A82072B86D0A391C,PLC-000042,standard_name,"""鳳慶縣""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-02275E3A8407F9D7,PLC-000043,admin_level,"""縣""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-F17D71E4F6C9AFED,PLC-000043,latitude,24.07721,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726022,,,OSM relation 2726022；永德縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-0D05D79B961FBE8B,PLC-000043,longitude,99.4224286,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726022,,,OSM relation 2726022；永德縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-1119049434126600,PLC-000043,parent_place_id,"""PLC-000033""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-37075170330E9300,PLC-000043,precision,"""OSM 行政區 relation 標籤點；非縣域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2726022,,,OSM relation 2726022；永德縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-E5636022F79D6294,PLC-000043,standard_name,"""永德縣""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-496A6388A3F59704,PLC-000044,admin_level,"""縣""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-57636A077FEF5E94,PLC-000044,latitude,21.9598828,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2715427,,,OSM relation 2715427；勐海縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-53B2C7FE5E93F646,PLC-000044,longitude,100.4511886,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2715427,,,OSM relation 2715427；勐海縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-B9DA72B7ECCB825D,PLC-000044,parent_place_id,"""PLC-000004""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-1494F0B1CD6AC730,PLC-000044,precision,"""OSM 行政區 relation 標籤點；非縣域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2715427,,,OSM relation 2715427；勐海縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-DC7C62E5C94708B5,PLC-000044,standard_name,"""勐海縣""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-7B35CE65E21E012A,PLC-000045,admin_level,"""縣""",SRC-000008,Chinese government public information,https://ynmz.yn.gov.cn/index.php/cms/dimingfengcai/10083.html,,,雲南省民政廳：易武地名文化,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-16D201411C96EC59,PLC-000045,latitude,21.6551382,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2715428,,,OSM relation 2715428；勐臘縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-54F0930C47F088D2,PLC-000045,longitude,101.4786177,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2715428,,,OSM relation 2715428；勐臘縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-D069F91EC4A2B666,PLC-000045,parent_place_id,"""PLC-000004""",SRC-000008,Chinese government public information,https://ynmz.yn.gov.cn/index.php/cms/dimingfengcai/10083.html,,,雲南省民政廳：易武地名文化,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-3A03E113B8B88F78,PLC-000045,precision,"""OSM 行政區 relation 標籤點；非縣域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2715428,,,OSM relation 2715428；勐臘縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-B4D34ACA024C5CAB,PLC-000045,standard_name,"""勐臘縣""",SRC-000008,Chinese government public information,https://ynmz.yn.gov.cn/index.php/cms/dimingfengcai/10083.html,,,雲南省民政廳：易武地名文化,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-CBB3088F19EAB833,PLC-000046,admin_level,"""鎮""",SRC-000008,Chinese government public information,https://ynmz.yn.gov.cn/index.php/cms/dimingfengcai/10083.html,,,雲南省民政廳：易武,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
